date,data,source,score
2022-03-06 16:55:22,RT @DrGrahamCooley: SoCalGas has begun the planning and development process for a #hydrogen pipeline system that would be capable of delive…,NetZero365,-0.9973146319389343
2022-03-06 16:51:45,"@PierrePoilievre perfectly suited for this. Support Canadian companies, unlike what the battery lovers are doing, and support Canadian jobs in the areas of work people want to work.
See the map below of green hydrogen in Spain and the next of Spain compared to Canada. https://t.co/SqOnc7zczK",wyldcdn,0.9855930209159851
2022-03-06 16:48:01,"@PierrePoilievre tech. Green hydrogen is the tech of choice in every developed country except Canada.
And don't let Canadian ""greens"" mislead you, batteries are not the answer and there are no skilled jobs for you.
With hydrogen all the skilled jobs are the same.
The prairie provinces are ...",wyldcdn,-0.9867391586303711
2022-03-06 16:45:30,"@Sen_JoeManchin Support hydrogen #Plug Power #FCEL

Get that bill passed for green environment to accelerate",worldtrade74,-0.987028956413269
2022-03-06 16:38:53,"RT @arvindvijh: The green energy revolution promised by nuclear fusion is now a step closer, thanks to the first successful use of a cuttin…",education_24x7,0.9990981817245483
2022-03-06 16:37:23,How Can An Investor Benefit From The Green Hydrogen Wave ? | Smart Money | CNBC TV18 https://t.co/W2ZEFXlAaE,xxy07255392,-0.9947302341461182
2022-03-06 16:34:56,@kevindkillough @RJ_Pisani @RogerPielkeJr Battery storage? Green Hydrogen? Gravity-based energy storage systems? Pumped hydro? Thermal energy storage? Compressed air storage? Any number of solutions now arising from the remarkable human capacity for innovation and adaptation you mentioned,Syzrgy101,0.984060525894165
2022-03-06 16:28:59,RT @CNBCTV18News: #CNBCTV18ClutterBreakers | Understanding the green hydrogen wave &amp; big beneficiaries with Jal Irani of Edelweiss Financia…,mrinalsignodia,-0.9641790986061096
2022-03-06 16:28:24,"RT @t3n: In einem County mit nur rund 12.000 Einwohnern will das Startup ""Green Hydrogen International"" das größte Wasserstoffkraftwerk der…",schlgr_,-0.9799976348876953
2022-03-06 16:27:07,"... and Austrian politicians travel to UAE, to sign a memorandum of understanding re ""green hydrogen"". Beggars can't be choosers. https://t.co/V7SvypaX7N",elkement,-0.9123035073280334
2022-03-06 16:21:52,"@ianjbullough Green hydrogen and hydro must be in the solution with mini nuclear. No need to rip out heating at a huge cost to most unsuitable UK homes for heat pumps, use H mixed with our natural gas, start building Severn Barrage to supply 10m homes.
https://t.co/xs2pYIKIvl",RobertJudd4,-0.9981107711791992
2022-03-06 16:16:41,"RT @NEOM_EW: Green hydrogen will be used for a variety of solutions, including fueling clean, and autonomous electric vehicles.",SUUFp9,0.7471458315849304
2022-03-06 16:16:38,RT @NEOM_EW: Hydrogen will play a key role in the clean energy transition – we will build the first at-scale green hydrogen production faci…,SUUFp9,0.9964922070503235
2022-03-06 16:09:37,"World's largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk | Recharge - Recharge https://t.co/GKSZBfR018 via @GoogleNews",RoyE55694555,0.9606503248214722
2022-03-06 16:06:09,"In einem County mit nur rund 12.000 Einwohnern will das Startup ""Green Hydrogen International"" das größte Wasserstoffkraftwerk der Welt errichten. #SpaceX  https://t.co/zwbW7fdqKg",t3n,-0.9857242703437805
2022-03-06 16:04:24,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪
https://t.co/4DmSAr8U9L",KyleEvanleo,-0.9911729693412781
2022-03-06 16:03:56,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Wah keren! Semoga berjalan lancar 👍
https://t.co/0BSPedksho",alexaxelle123,-0.9919493198394775
2022-03-06 16:00:58,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga sinergi ini berjalan lancar ya
https://t.co/wnfO4SAooi",Kakadys1,-0.9919746518135071
2022-03-06 16:00:30,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia semoga lancar semuanyaaa support terus 👍👍
https://t.co/Z5yt5sjMb3",CerahOk,-0.993705689907074
2022-03-06 16:00:00,"#CNBCTV18ClutterBreakers | Understanding the green hydrogen wave &amp; big beneficiaries with Jal Irani of Edelweiss Financial Services &amp; Harshvardhan Dole of IIFL on #SmartMoney

@_soniashenoy

https://t.co/qDOvFUGK0J",CNBCTV18News,-0.9658550024032593
2022-03-06 15:59:44,"Mantul!! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. . 
Keren nih bersinergi hebat 👍🏻👍🏻
https://t.co/MW8hqxRDzb",givanoadelio,-0.9942106008529663
2022-03-06 15:58:49,"The best bgt Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. 
Moga berjalan lancar ✊🏻🤗
https://t.co/Xoh6jwvrAt",AdneyAkhtar,0.9840690493583679
2022-03-06 15:57:47,"Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/AmroiMsMSn",rawittoto,-0.9917007088661194
2022-03-06 15:57:17,"Semangat trus untuk Pertamina, Pupuk Indonesia dan Mitsubishi yang tengah Kembangkan Green Hydrogen dan Ammonia👍 semoga sukses!!
https://t.co/k1wODmK67P",totokangkung,-0.9862272143363953
2022-03-06 15:56:43,"Wah Keren Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia , Semoga Sukses Ya 👍🏻👍🏻 
https://t.co/GTmkdsLpXu",totopakcoy,-0.9929384589195251
2022-03-06 15:55:53,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Good job 👍 semoga lancar ya 
https://t.co/JW1oxHzgff",GogoCeo,-0.9632852673530579
2022-03-06 15:52:16,"RT @ShomaChaudhury: Loved speaking with the trailblazing  @Doctor_Astro — green transportation entrepreneur, brilliant areospace engineer w…",npars01,0.9976866245269775
2022-03-06 15:49:42,https://t.co/gzUU12bQ2J @Our_DA @MYANC @eThekwiniM,AlNicoll,-0.991897463798523
2022-03-06 15:48:08,Time for SA to go green. What is green hydrogen used for? https://t.co/2yiVPHueX5.  @eThekwiniM @Our_DA @MYANC,AlNicoll,-0.9976869821548462
2022-03-06 15:31:32,https://t.co/fdz0kyZfHI https://t.co/HtDDC1787a,rodneynorthern,-0.9947150349617004
2022-03-06 15:30:51,"@Sen_JoeManchin @Sen_JoeManchin is correct.  We need to maximize US energy production. Stifling oil, gas and coal is ushering in a depression. Green energy is not ready to replace fossil fuels yet.  We also need to expand nuclear along with research into hydrogen. solar and wind aren’t working",wxarbo,-0.9539772272109985
2022-03-06 15:29:45,"@littlebulletz @RangersJim Super.

Where can we dig up 'green hydrogen'?",latimeralder,-0.9972423315048218
2022-03-06 15:29:16,We are aiming for Green Hydrogen cost of $1 per Kg by 2030: Amitabh Kant https://t.co/h9CokJHZoS via @ETEnergyWorld,Neeraj78306631,-0.9847249388694763
2022-03-06 15:27:50,"-@MeetThePress - What. Shock. Coal baron @Sen_JoeManchin would have us keep doubling down on fossil fuels, make comments like we can transition to green, while blocking green energy proposals &amp; lie, freewheeling ideas like oil pipelines could just magically be used for hydrogen.",BtrayedAmerican,-0.9886730313301086
2022-03-06 15:18:57,"RT @CNBCTV18News: Understanding the green hydrogen wave &amp; big beneficiaries 

Catch @_soniashenoy in conversation with Jal Irani of Edelwei…",AmitPavs,0.9898908138275146
2022-03-06 15:16:12,https://t.co/cizDTjB7sg,csmurove,-0.9946075081825256
2022-03-06 15:15:00,"Understanding the green hydrogen wave &amp; big beneficiaries 

Catch @_soniashenoy in conversation with Jal Irani of Edelweiss Financial Services &amp; Harshvardhan Dole of IIFL 

Tune in to #SmartMoney at 9:30 pm

#CNBCTV18Clutterbreakers @CNBCTV18Live https://t.co/lRVNXIFt7C",CNBCTV18News,0.8500290513038635
2022-03-06 15:01:08,"RT @the_energygeek: FULL ARTICLE: https://t.co/MpNaFl6VH1

$3bn plant in southern Magallanes region slated to use 1.7GW of wind power to fe…",Complast_Ltd,-0.9933134913444519
2022-03-06 15:00:35,"FULL ARTICLE: https://t.co/MpNaFl6VH1

$3bn plant in southern Magallanes region slated to use 1.7GW of wind power to feed electrolysers and produce green H2 and then green ammonia

#hydrogenenergy #cleanenergy #sustainability #renewableenergy #climateactionnow #gogreen https://t.co/NxEvA1juS0",the_energygeek,-0.9897956252098083
2022-03-06 15:00:08,"This week we saw that Washington’s commitment to #hydrogen just got a lot bigger!

The launch of a new association dedicated to reducing air and water pollution, creating clean energy jobs &amp; growing the US state into a major hydrogen producer.

#H2View
https://t.co/HIimJZarX9",h2_view,0.9934484362602234
2022-03-06 15:00:01,"60GW #GreenHydrogen megaproject to be developed in #Texas
https://t.co/wUZw0KpSUB",EarthAccounting,-0.9959211349487305
2022-03-06 14:55:46,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",afrizalafriel,-0.9813418388366699
2022-03-06 14:47:58,@a_mackinnon14 @JamesKelly Green hydrogen is a deadend and is massively inefficient.,twit_grim,-0.9937642812728882
2022-03-06 14:43:41,"Wah Keren Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia , Semoga Sukses Ya 👍🏻👍🏻 
https://t.co/ljtQbfHoqc",bolumanda,-0.9921205043792725
2022-03-06 14:43:30,"@ICannot_Enough @elonmusk @ChristianWalk1r The only transition we need to make is to small module nuclear with hydrogen for heavy transport, and thats available today. Stop the fairy tale about “renewables” that are only green because material inputs / short lifespans are not counted and rely on baseload being there.",JeffB56848320,-0.990827739238739
2022-03-06 14:43:03,"Semangat trus untuk Pertamina, Pupuk Indonesia dan Mitsubishi yang tengah Kembangkan Green Hydrogen dan Ammonia👍 semoga sukses!!
https://t.co/w1bR9LUTFl",danianih,-0.9881914258003235
2022-03-06 14:41:57,"Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/5zhDpvsFJm",cirlier,-0.9915528893470764
2022-03-06 14:41:31,"The best bgt Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. 
Moga berjalan lancar ✊🏻🤗
https://t.co/SWdAMzX3Gc",maringupi,0.9720455408096313
2022-03-06 14:41:04,"Mantul!! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. . 
Keren nih bersinergi hebat 👍🏻👍🏻
https://t.co/pl9lG1Dnol",karinovil,-0.9942083358764648
2022-03-06 14:40:39,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia semoga lancar semuanyaaa support terus 👍👍
https://t.co/61Bs1tSJtB",jeninikk,-0.9936459064483643
2022-03-06 14:40:08,RT @fuelcellsworks: Locally Grown #GreenHydrogen Project Will Power a #ZeroEmissions Future - A $2 million #Canberra-based project that pro…,fuelcellsworks,0.9822598099708557
2022-03-06 14:39:31,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga sinergi ini berjalan lancar ya
https://t.co/n1xkXSJhgX",syenoni,-0.9910542368888855
2022-03-06 14:39:16,"RT @Enapter_: Introducing our new #AEMElectrolyser EL 4.0: 
Our plug-&amp;-play solution is a one-size-fits-all green solution for any project…",douglaschongys,0.5478137731552124
2022-03-06 14:38:13,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Wah keren! Semoga berjalan lancar 👍
https://t.co/AYLihtTXkz",syaraheh,-0.9930684566497803
2022-03-06 14:37:30,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪
https://t.co/idWWHQi6kc",ketlinat,-0.9916883111000061
2022-03-06 14:36:31,"Wah luar biasa nih! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga berjalan sukses ya💙💙
https://t.co/hkwDmvedgi",bauranca,-0.9966365098953247
2022-03-06 14:33:45,"@RobertBWelchII Oh yeah…they got on one of my threads about diversified green energy…using natural gas,biodiesel,geo thermal,solar,wind and potentially hydrogen.
The Elon Musk stans of the Bernie Bros are next level toxic racist misogyny.
Seems as though they are crypto loving green washers.",nevbavAlt,-0.8939518332481384
2022-03-06 14:32:04,"@mike1963payne @James_BG There is green hydrogen that can be added to natural gas so that we use less gas.
Long term, switch to electric water heating.
We have solar panels and use surplus electricity to heat our water.
When days are sunny, our water is VERY hot.",HarryGBarrow,0.9964886903762817
2022-03-06 14:30:11,"@energitodayID @Banougirl @pertamina @KemenBUMN Pemerintah sebut sangat optimis dalam pengembangan green hydrogen, green ammonia  maupun blue ammonia.",cuteluciaa,-0.9726244807243347
2022-03-06 14:18:29,"@NeonGrammarian1 @jordanbpeterson Electric cars are already about to take over the roads, and solar and wind are becoming more viable. Airliners could run on hydrogen or methane. The transition is already happening, a carbon tax would just accelerate the process, esp if revenues go to subsidizing green energy.",JonGroen,0.6222403645515442
2022-03-06 14:14:47,"RT @AkshatRathi: This energy crisis is different. At least in Europe, there is a constraint and it's something politicians have not failed…",sujj_b,0.9910904169082642
2022-03-06 14:11:28,https://t.co/gZzkND3d3g,nsreddy08,-0.9947553873062134
2022-03-06 14:10:32,"@vonderleyen @sanchezcastejon Not much fossil energy in Sweden now. We're decreasing remaining fossil fuels in transport sector, thanks to green electricity, biodiesel, biopetrol, biogas (LBG, CBG), ethanol, ED95 and hydrogen/fuelcells. 🇸🇪 https://t.co/Hb9HXkG9Bb",ClaesRosengren,-0.9971831440925598
2022-03-06 14:10:03,"Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize https://t.co/iYPa7prXK6",racouncil,-0.9982683658599854
2022-03-06 14:08:46,"Within the Framework of the Egypt-EBRD New Country Strategy 2022-2027: #Egypt and the @EBRD Sign 2 MoUs in Green Hydrogen &amp; in Inaugurating the Tourism Sector Skills Council, &amp; 1 Agreement to Develop the Alexandria Metro worth €250 million. https://t.co/Dh6fs3PhYx https://t.co/95Xkn2VcrK",MOICEgypt,-0.9710617065429688
